SID20133819,Sem_1,SEMI0012995,Paper 1,60
SID20133822,Sem_1,SEMI0012995,Paper 1,58
SID20133823,Sem_1,SEMI0012995,Paper 1,91
SID20133843,Sem_1,SEMI0012995,Paper 1,95
SID20133848,Sem_1,SEMI0012995,Paper 1,65
SID20133854,Sem_1,SEMI0012995,Paper 1,60
SID20133872,Sem_1,SEMI0012995,Paper 1,55
SID20133911,Sem_1,SEMI0012995,Paper 1,48
SID20133920,Sem_1,SEMI0012995,Paper 1,85
SID20133932,Sem_1,SEMI0012995,Paper 1,92
SID20133955,Sem_1,SEMI0012995,Paper 1,52
SID20134007,Sem_1,SEMI0012995,Paper 1,94
SID20134016,Sem_1,SEMI0012995,Paper 1,47
SID20134062,Sem_1,SEMI0012995,Paper 1,66
SID20134063,Sem_1,SEMI0012995,Paper 1,76
SID20134101,Sem_1,SEMI0012995,Paper 1,92
SID20134103,Sem_1,SEMI0012995,Paper 1,61
SID20134138,Sem_1,SEMI0012995,Paper 1,59
SID20134143,Sem_1,SEMI0012995,Paper 1,59
SID20134156,Sem_1,SEMI0012995,Paper 1,95
SID20134161,Sem_1,SEMI0012995,Paper 1,64
SID20134168,Sem_1,SEMI0012995,Paper 1,78
SID20134173,Sem_1,SEMI0012995,Paper 1,92
SID20134176,Sem_1,SEMI0012995,Paper 1,89
SID20134178,Sem_1,SEMI0012995,Paper 1,99
SID20134198,Sem_1,SEMI0012995,Paper 1,71
SID20134214,Sem_1,SEMI0012995,Paper 1,96
SID20134227,Sem_1,SEMI0012995,Paper 1,72
SID20134240,Sem_1,SEMI0012995,Paper 1,47
SID20134249,Sem_1,SEMI0012995,Paper 1,92
SID20134260,Sem_1,SEMI0012995,Paper 1,51
SID20134273,Sem_1,SEMI0012995,Paper 1,41
SID20134275,Sem_1,SEMI0012995,Paper 1,71
SID20134333,Sem_1,SEMI0012995,Paper 1,93
SID20134351,Sem_1,SEMI0012995,Paper 1,89
SID20134363,Sem_1,SEMI0012995,Paper 1,51
SID20134382,Sem_1,SEMI0012995,Paper 1,82
SID20134384,Sem_1,SEMI0012995,Paper 1,97
SID20134409,Sem_1,SEMI0012995,Paper 1,43
SID20134421,Sem_1,SEMI0012995,Paper 1,52
SID20134424,Sem_1,SEMI0012995,Paper 1,92
SID20134428,Sem_1,SEMI0012995,Paper 1,73
SID20134445,Sem_1,SEMI0012995,Paper 1,90
SID20134454,Sem_1,SEMI0012995,Paper 1,57
SID20134476,Sem_1,SEMI0012995,Paper 1,67
SID20134484,Sem_1,SEMI0012995,Paper 1,70
SID20134491,Sem_1,SEMI0012995,Paper 1,86
SID20134504,Sem_1,SEMI0012995,Paper 1,84
SID20134538,Sem_1,SEMI0012995,Paper 1,50
SID20134541,Sem_1,SEMI0012995,Paper 1,77
SID20134563,Sem_1,SEMI0012995,Paper 1,61
SID20134581,Sem_1,SEMI0012995,Paper 1,43
SID20134601,Sem_1,SEMI0012995,Paper 1,96
SID20134602,Sem_1,SEMI0012995,Paper 1,45
SID20134607,Sem_1,SEMI0012995,Paper 1,76
SID20134637,Sem_1,SEMI0012995,Paper 1,45
SID20134645,Sem_1,SEMI0012995,Paper 1,91
SID20134659,Sem_1,SEMI0012995,Paper 1,63
SID20134683,Sem_1,SEMI0012995,Paper 1,83
SID20134703,Sem_1,SEMI0012995,Paper 1,51
SID20134704,Sem_1,SEMI0012995,Paper 1,62
SID20134723,Sem_1,SEMI0012995,Paper 1,91
SID20134757,Sem_1,SEMI0012995,Paper 1,52
SID20134761,Sem_1,SEMI0012995,Paper 1,76
SID20134792,Sem_1,SEMI0012995,Paper 1,74
SID20134805,Sem_1,SEMI0012995,Paper 1,44
SID20134816,Sem_1,SEMI0012995,Paper 1,79
SID20134820,Sem_1,SEMI0012995,Paper 1,94
SID20134828,Sem_1,SEMI0012995,Paper 1,100
SID20134829,Sem_1,SEMI0012995,Paper 1,63
SID20134830,Sem_1,SEMI0012995,Paper 1,65
SID20134852,Sem_1,SEMI0012995,Paper 1,98
SID20134870,Sem_1,SEMI0012995,Paper 1,91
SID20134889,Sem_1,SEMI0012995,Paper 1,66
SID20134891,Sem_1,SEMI0012995,Paper 1,70
SID20134894,Sem_1,SEMI0012995,Paper 1,86
SID20134899,Sem_1,SEMI0012995,Paper 1,77
SID20134900,Sem_1,SEMI0012995,Paper 1,91
SID20134904,Sem_1,SEMI0012995,Paper 1,100
SID20134923,Sem_1,SEMI0012995,Paper 1,64
SID20134974,Sem_1,SEMI0012995,Paper 1,78
SID20134979,Sem_1,SEMI0012995,Paper 1,82
SID20134991,Sem_1,SEMI0012995,Paper 1,82
SID20135002,Sem_1,SEMI0012995,Paper 1,48
SID20135020,Sem_1,SEMI0012995,Paper 1,83
SID20135023,Sem_1,SEMI0012995,Paper 1,60
SID20135072,Sem_1,SEMI0012995,Paper 1,95
SID20135073,Sem_1,SEMI0012995,Paper 1,85
SID20135090,Sem_1,SEMI0012995,Paper 1,62
SID20135098,Sem_1,SEMI0012995,Paper 1,83
SID20135100,Sem_1,SEMI0012995,Paper 1,46
SID20135122,Sem_1,SEMI0012995,Paper 1,27
SID20135142,Sem_1,SEMI0012995,Paper 1,60
SID20135146,Sem_1,SEMI0012995,Paper 1,92
SID20135153,Sem_1,SEMI0012995,Paper 1,80
SID20135154,Sem_1,SEMI0012995,Paper 1,47
SID20135166,Sem_1,SEMI0012995,Paper 1,70
SID20135169,Sem_1,SEMI0012995,Paper 1,69
SID20135178,Sem_1,SEMI0012995,Paper 1,90
SID20135211,Sem_1,SEMI0012995,Paper 1,74
SID20135226,Sem_1,SEMI0012995,Paper 1,40
SID20135261,Sem_1,SEMI0012995,Paper 1,77
SID20135280,Sem_1,SEMI0012995,Paper 1,56
SID20135282,Sem_1,SEMI0012995,Paper 1,97
SID20135291,Sem_1,SEMI0012995,Paper 1,98
SID20135297,Sem_1,SEMI0012995,Paper 1,65
SID20135298,Sem_1,SEMI0012995,Paper 1,47
SID20135307,Sem_1,SEMI0012995,Paper 1,53
SID20135312,Sem_1,SEMI0012995,Paper 1,59
SID20135331,Sem_1,SEMI0012995,Paper 1,54
SID20135339,Sem_1,SEMI0012995,Paper 1,84
SID20135364,Sem_1,SEMI0012995,Paper 1,67
SID20135373,Sem_1,SEMI0012995,Paper 1,78
SID20135377,Sem_1,SEMI0012995,Paper 1,70
SID20135382,Sem_1,SEMI0012995,Paper 1,44
SID20135405,Sem_1,SEMI0012995,Paper 1,53
SID20135406,Sem_1,SEMI0012995,Paper 1,53
SID20135426,Sem_1,SEMI0012995,Paper 1,64
SID20135446,Sem_1,SEMI0012995,Paper 1,85
SID20135449,Sem_1,SEMI0012995,Paper 1,48
SID20135456,Sem_1,SEMI0012995,Paper 1,42
SID20135459,Sem_1,SEMI0012995,Paper 1,77
SID20135469,Sem_1,SEMI0012995,Paper 1,72
SID20135484,Sem_1,SEMI0012995,Paper 1,82
SID20135512,Sem_1,SEMI0012995,Paper 1,67
SID20135545,Sem_1,SEMI0012995,Paper 1,98
SID20135559,Sem_1,SEMI0012995,Paper 1,53
SID20135569,Sem_1,SEMI0012995,Paper 1,99
SID20135571,Sem_1,SEMI0012995,Paper 1,53
SID20135573,Sem_1,SEMI0012995,Paper 1,67
SID20135623,Sem_1,SEMI0012995,Paper 1,59
SID20135638,Sem_1,SEMI0012995,Paper 1,98
SID20135654,Sem_1,SEMI0012995,Paper 1,68
SID20135657,Sem_1,SEMI0012995,Paper 1,45
SID20135661,Sem_1,SEMI0012995,Paper 1,78
SID20135672,Sem_1,SEMI0012995,Paper 1,69
SID20135675,Sem_1,SEMI0012995,Paper 1,66
SID20135678,Sem_1,SEMI0012995,Paper 1,99
SID20135684,Sem_1,SEMI0012995,Paper 1,98
SID20135687,Sem_1,SEMI0012995,Paper 1,56
SID20135700,Sem_1,SEMI0012995,Paper 1,56
SID20135707,Sem_1,SEMI0012995,Paper 1,47
SID20135717,Sem_1,SEMI0012995,Paper 1,90
SID20135731,Sem_1,SEMI0012995,Paper 1,82
SID20135775,Sem_1,SEMI0012995,Paper 1,63
SID20135785,Sem_1,SEMI0012995,Paper 1,74
SID20135789,Sem_1,SEMI0012995,Paper 1,94
SID20135792,Sem_1,SEMI0012995,Paper 1,84
SID20135793,Sem_1,SEMI0012995,Paper 1,42
SID20135820,Sem_1,SEMI0015183,Paper 2,65
SID20135822,Sem_1,SEMI0012995,Paper 1,87
SID20135859,Sem_1,SEMI0012995,Paper 1,44
SID20135870,Sem_1,SEMI0012995,Paper 1,81
SID20135873,Sem_1,SEMI0012995,Paper 1,92
SID20135890,Sem_1,SEMI0015183,Paper 2,58
SID20135897,Sem_1,SEMI0012995,Paper 1,52
SID20135905,Sem_1,SEMI0012995,Paper 1,90
SID20135919,Sem_1,SEMI0012995,Paper 1,87
SID20135936,Sem_1,SEMI0012995,Paper 1,94
SID20135945,Sem_1,SEMI0012995,Paper 1,97
SID20135953,Sem_1,SEMI0012995,Paper 1,67
SID20136006,Sem_1,SEMI0012995,Paper 1,73
SID20136013,Sem_1,SEMI0012995,Paper 1,57
SID20136021,Sem_1,SEMI0012995,Paper 1,43
SID20136023,Sem_1,SEMI0012995,Paper 1,79
SID20136032,Sem_1,SEMI0012995,Paper 1,100
SID20136041,Sem_1,SEMI0012995,Paper 1,73
SID20136060,Sem_1,SEMI0012995,Paper 1,40
SID20136067,Sem_1,SEMI0012995,Paper 1,76
SID20136079,Sem_1,SEMI0012995,Paper 1,91
SID20136094,Sem_1,SEMI0015183,Paper 2,90
SID20136097,Sem_1,SEMI0012995,Paper 1,61
SID20136107,Sem_1,SEMI0012995,Paper 1,67
SID20136119,Sem_1,SEMI0012995,Paper 1,84
SID20136129,Sem_1,SEMI0012995,Paper 1,93
SID20136154,Sem_1,SEMI0012995,Paper 1,89
SID20136164,Sem_1,SEMI0012995,Paper 1,67
SID20136173,Sem_1,SEMI0012995,Paper 1,84
SID20136179,Sem_1,SEMI0012995,Paper 1,77
SID20136208,Sem_1,SEMI0015183,Paper 2,96
SID20136246,Sem_1,SEMI0012995,Paper 1,89
SID20136266,Sem_1,SEMI0012995,Paper 1,89
SID20136281,Sem_1,SEMI0012995,Paper 1,43
SID20136282,Sem_1,SEMI0012995,Paper 1,70
SID20136284,Sem_1,SEMI0012995,Paper 1,87
SID20136287,Sem_1,SEMI0012995,Paper 1,48
SID20136298,Sem_1,SEMI0012995,Paper 1,44
SID20136303,Sem_1,SEMI0012995,Paper 1,94
SID20136307,Sem_1,SEMI0012995,Paper 1,40
SID20136332,Sem_1,SEMI0012995,Paper 1,66
SID20136338,Sem_1,SEMI0012995,Paper 1,45
SID20136416,Sem_1,SEMI0012995,Paper 1,83
SID20136421,Sem_1,SEMI0012995,Paper 1,72
SID20136447,Sem_1,SEMI0012995,Paper 1,94
SID20136462,Sem_1,SEMI0012995,Paper 1,77
SID20136475,Sem_1,SEMI0012995,Paper 1,52
SID20136513,Sem_1,SEMI0012995,Paper 1,87
SID20136527,Sem_1,SEMI0012995,Paper 1,75
SID20136563,Sem_1,SEMI0012995,Paper 1,59
SID20136572,Sem_1,SEMI0012995,Paper 1,42
SID20136616,Sem_1,SEMI0012995,Paper 1,64
SID20136620,Sem_1,SEMI0012995,Paper 1,41
SID20136637,Sem_1,SEMI0012995,Paper 1,67
SID20136638,Sem_1,SEMI0012995,Paper 1,40
SID20136649,Sem_1,SEMI0012995,Paper 1,48
SID20136655,Sem_1,SEMI0012995,Paper 1,65
SID20136677,Sem_1,SEMI0012995,Paper 1,96
SID20136695,Sem_1,SEMI0012995,Paper 1,44
SID20136701,Sem_1,SEMI0012995,Paper 1,79
SID20136705,Sem_1,SEMI0012995,Paper 1,74
SID20136724,Sem_1,SEMI0012995,Paper 1,54
SID20136751,Sem_1,SEMI0012995,Paper 1,78
SID20136752,Sem_1,SEMI0012995,Paper 1,53
SID20136775,Sem_1,SEMI0012995,Paper 1,92
SID20136780,Sem_1,SEMI0012995,Paper 1,85
SID20136788,Sem_1,SEMI0012995,Paper 1,23
SID20136792,Sem_1,SEMI0012995,Paper 1,73
SID20136794,Sem_1,SEMI0012995,Paper 1,76
SID20136796,Sem_1,SEMI0012995,Paper 1,57
SID20136798,Sem_1,SEMI0012995,Paper 1,54
SID20136800,Sem_1,SEMI0012995,Paper 1,82
SID20136812,Sem_1,SEMI0012995,Paper 1,75
SID20136814,Sem_1,SEMI0012995,Paper 1,43
SID20136833,Sem_1,SEMI0015183,Paper 2,73
SID20136871,Sem_1,SEMI0012995,Paper 1,46
SID20136876,Sem_1,SEMI0012995,Paper 1,58
SID20136912,Sem_1,SEMI0012995,Paper 1,69
SID20136916,Sem_1,SEMI0012995,Paper 1,85
SID20136918,Sem_1,SEMI0012995,Paper 1,84
SID20136940,Sem_1,SEMI0012995,Paper 1,97
SID20136943,Sem_1,SEMI0012995,Paper 1,87
SID20136967,Sem_1,SEMI0012995,Paper 1,46
SID20137002,Sem_1,SEMI0012995,Paper 1,48
SID20137021,Sem_1,SEMI0012995,Paper 1,45
SID20137026,Sem_1,SEMI0012995,Paper 1,79
SID20137027,Sem_1,SEMI0012995,Paper 1,69
SID20137032,Sem_1,SEMI0012995,Paper 1,91
SID20137042,Sem_1,SEMI0012995,Paper 1,46
SID20137092,Sem_1,SEMI0012995,Paper 1,92
SID20137097,Sem_1,SEMI0012995,Paper 1,42
SID20137137,Sem_1,SEMI0012995,Paper 1,84
SID20137140,Sem_1,SEMI0012995,Paper 1,70
SID20137152,Sem_1,SEMI0012995,Paper 1,83
SID20137166,Sem_1,SEMI0012995,Paper 1,55
SID20137174,Sem_1,SEMI0012995,Paper 1,67
SID20137184,Sem_1,SEMI0012995,Paper 1,64
SID20137187,Sem_1,SEMI0012995,Paper 1,71
SID20137215,Sem_1,SEMI0012995,Paper 1,72
SID20137235,Sem_1,SEMI0012995,Paper 1,60
SID20137236,Sem_1,SEMI0012995,Paper 1,73
SID20137257,Sem_1,SEMI0012995,Paper 1,69
SID20137275,Sem_1,SEMI0012995,Paper 1,70
SID20137312,Sem_1,SEMI0012995,Paper 1,73
SID20137336,Sem_1,SEMI0012995,Paper 1,45
SID20137360,Sem_1,SEMI0012995,Paper 1,55
SID20137361,Sem_1,SEMI0012995,Paper 1,62
SID20137365,Sem_1,SEMI0012995,Paper 1,46
SID20137380,Sem_1,SEMI0012995,Paper 1,89
SID20137385,Sem_1,SEMI0012995,Paper 1,100
SID20137396,Sem_1,SEMI0012995,Paper 1,47
SID20137398,Sem_1,SEMI0012995,Paper 1,45
SID20137402,Sem_1,SEMI0012995,Paper 1,94
SID20137405,Sem_1,SEMI0012995,Paper 1,84
SID20137424,Sem_1,SEMI0012995,Paper 1,95
SID20137434,Sem_1,SEMI0012995,Paper 1,72
SID20137438,Sem_1,SEMI0012995,Paper 1,78
SID20137440,Sem_1,SEMI0012995,Paper 1,61
SID20137461,Sem_1,SEMI0012995,Paper 1,78
SID20137467,Sem_1,SEMI0012995,Paper 1,40
SID20137473,Sem_1,SEMI0012995,Paper 1,66
SID20137478,Sem_1,SEMI0012995,Paper 1,41
SID20137485,Sem_1,SEMI0012995,Paper 1,54
SID20137547,Sem_1,SEMI0012995,Paper 1,50
SID20137561,Sem_1,SEMI0012995,Paper 1,99
SID20137574,Sem_1,SEMI0012995,Paper 1,78
SID20137601,Sem_1,SEMI0012995,Paper 1,84
SID20137616,Sem_1,SEMI0012995,Paper 1,69
SID20137639,Sem_1,SEMI0012995,Paper 1,62
SID20137649,Sem_1,SEMI0012995,Paper 1,75
SID20137672,Sem_1,SEMI0012995,Paper 1,57
SID20137674,Sem_1,SEMI0012995,Paper 1,74
SID20137718,Sem_1,SEMI0012995,Paper 1,69
SID20137763,Sem_1,SEMI0012995,Paper 1,80
SID20137797,Sem_1,SEMI0012995,Paper 1,85
SID20137809,Sem_1,SEMI0012995,Paper 1,51
SID20137811,Sem_1,SEMI0012995,Paper 1,63
SID20137844,Sem_1,SEMI0012995,Paper 1,47
SID20137865,Sem_1,SEMI0012995,Paper 1,96
SID20137868,Sem_1,SEMI0012995,Paper 1,71
SID20137911,Sem_1,SEMI0012995,Paper 1,45
SID20137917,Sem_1,SEMI0012995,Paper 1,73
SID20137918,Sem_1,SEMI0012995,Paper 1,60
SID20137928,Sem_1,SEMI0012995,Paper 1,52
SID20137931,Sem_1,SEMI0012995,Paper 1,55
SID20137973,Sem_1,SEMI0012995,Paper 1,45
SID20137981,Sem_1,SEMI0012995,Paper 1,91
SID20137984,Sem_1,SEMI0012995,Paper 1,99
SID20137992,Sem_1,SEMI0012995,Paper 1,89
SID20138021,Sem_1,SEMI0012995,Paper 1,64
SID20138022,Sem_1,SEMI0012995,Paper 1,45
SID20138029,Sem_1,SEMI0015183,Paper 2,46
SID20138035,Sem_1,SEMI0012995,Paper 1,91
